movieId,Movie,Year,Certificate,Genre,Overview,Runtime,moviePoster
698,Marshal,2019,,Action            ,"    Marshal is a medical crime thriller movie directed by Jai Raaja Singh and produced by Abhay Adaka. The movie cast includes Srikanth, Abhay, Megha Chowdhury and Rashmi are in the lead roles. Yaadagiri Varikuppala scored music.",143,https://upload.wikimedia.org/wikipedia/en/b/ba/Marshal_2019_poster.jpg
699,Master,1997,U,"Action, Drama            ","    A popular college professor is unable to find true happiness because of his dark past, but the persistence of love and justice ultimately win the day.",126,https://upload.wikimedia.org/wikipedia/en/e/e6/Master_telugu.jpg
700,Maska,2009,,"Action, Comedy, Drama            ",    An unemployed slacker attempts to woo and marry a woman who is going to live abroad.,156,https://upload.wikimedia.org/wikipedia/en/c/c2/Maska_%282009_film%29.jpg
701,Assembly Rowdy,1991,,"Action, Drama            ",    An unemployed young man gets involved in local politics.,0,https://upload.wikimedia.org/wikipedia/en/9/93/Assembly_Rowdy.jpg
702,Mehbooba,2018,UA,"Action, Drama, Romance            ",    Mehbooba movie is a romantic love story in the backdrop of 1971 Indo-Pak war.,152,https://upload.wikimedia.org/wikipedia/en/4/48/Mehbooba_%282018_film%29_poster.jpg
703,Sneham Kosam,1999,U,"Action, Drama            ","    Prabhavati lives a wealthy lifestyle in India with her dad, mom, and elder sister, Rani. Rani is of marriageable age and her marriage is arranged with her mom's half-brother, but just after...                See full summaryÂ Â»",169,https://upload.wikimedia.org/wikipedia/en/6/61/Sneham_Kosam.jpg
704,Sindhu Bhairavi,1985,,Drama            ,"    The plot of the film revolves around the three lead characters J. K. Balaganapathi (JKB), Sindhamani aka Sindhu and Bhairavi. A Carnatic singer (JKB) at the peak of his career loses his ...                See full summaryÂ Â»",159,https://upload.wikimedia.org/wikipedia/en/3/3c/Sindhu_Bhairavi_film_poster.jpg
705,Adhinayakudu,2012,,"Action, Drama            ",    A Grandson from a political family struggles to level up with his father and grandfather. Balakrishna plays all three roles in this film.,0,https://upload.wikimedia.org/wikipedia/en/d/d5/Adhinayakudu_poster.jpg
706,Lakshyam,2007,UA,"Action, Drama, Romance            ",    A tale of brotherhood and love .,164,https://upload.wikimedia.org/wikipedia/en/5/56/Lakshyam.jpg
707,Adavi Ramudu,2004,UA,"Action, Romance            ","    A poor man from a small village attends an urban college and wins the heart of a woman from a wealthy and powerful family. Her relatives disapprove. Eventually, the pair flee into the forest and are pursued by her angry family.",0,https://upload.wikimedia.org/wikipedia/en/8/8f/Adavi_Ramudu.jpg
708,Kunti Puthrudu,1993,,Drama            ,nan,140,https://upload.wikimedia.org/wikipedia/te/f/f0/Kunthi_Putrudu.jpg
709,Mathangi,2016,UA,Horror            ,"    King Udayapandyan ruled some provinces of Tamil Nadu, 600 years ago. He fell in love with a huntress named Mathangi (Ramya Krishnan), married her and built her a bungalow near the forest. ...                See full summaryÂ Â»",145,https://upload.wikimedia.org/wikipedia/en/5/5e/Aadupuliyattam_Poster_1.jpg
710,Brahma,1992,,Action            ,nan,130,https://upload.wikimedia.org/wikipedia/te/thumb/2/25/Brahma1.jpg/330px-Brahma1.jpg
711,Alludugaru,1990,U,"Drama, Comedy            ","    Kalyani (Shobhana) is ditched by the man she loves when her father disinherits her from his property. However, she is forced to hire Vishnu (Mohan Babu), a thief to play her husband before ...                See full summaryÂ Â»",144,https://upload.wikimedia.org/wikipedia/en/9/94/Alludugaru.jpg
712,Oka Chinna Viramam,2020,U,Thriller            ,"    Deepak is a businessman immensely in love with his pregnant wife Sameera . But when his idea of raising profits for his business puts her in trouble, he teams up with Balu (Naveen Neni) and Maya to save her.",95,https://m.media-amazon.com/images/M/MV5BOWI3NWQ3NjYtYWE0OC00MmJjLWE5NjYtMDA5NzUxZGE1NmY2XkEyXkFqcGc@._V1_.jpg
713,Nenu Lenu,2019,UA,Drama            ,"    Nenu Lenu is the story of Eeshwar (Harshit), an orphan who falls for Parvati's (Sri Padma) honesty in the first sight and convinces her to marry him after much effort. In time, a gang of ...                See full summaryÂ Â»",118,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKkAJi_gYvkg4saa06snlGs9z4y0xOjEQW1w&s
714,Mrugaraaju,2001,U,"Action, Adventure, Thriller            ","    Raju lives a poor lifestyle in rural India along with his parents. He meets with a wealthy city girl, both fall in love, and get married much to the chagrin of her father who decides to ...                See full summaryÂ Â»",147,https://upload.wikimedia.org/wikipedia/en/b/bc/Mrugaraju_telugu.jpg
715,Bharani,2007,U,"Action, Drama            ","    Bharani, a hot headed man, tries to peacefully resolve the conflict between the families, from the one which he belongs, and the one from which his lover belongs. But several circumstances force him to use his fist than his heart first.",145,https://upload.wikimedia.org/wikipedia/en/2/25/Thaamirabharani_poster.jpg
716,Dil,2003,,"Action, Romance            ","    Seenu has enrolled at the same college attended by Nandini, the only daughter of a don. Seenu is angry when her father's men beat him just because they think the two are falling in love, but it also becomes a challenge to win Nandini.",180,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Dil_telugu_Movie.jpg/330px-Dil_telugu_Movie.jpg
717,Ullasanga Utsahanga,2008,,Romance            ,    A complicated love story between childhood friend BALAJI and only friend Arvind. Which one Dhana should choose to spend his entire life with?,0,https://upload.wikimedia.org/wikipedia/en/2/29/ULLASAMGA_UTHASAMGA.jpg
718,Kedi,2010,UA,Action            ,"    Ramesh, nicknamed Rummy (Nagarjuna) loves his childhood friend Janaki, who asks him to become rich and powerful before marrying her. With this motive, Rummy starts gambling and becomes rich in no time.",153,https://upload.wikimedia.org/wikipedia/en/0/01/Kedi_%282010_film%29.jpg
719,Shock,2006,,Action            ,    A man takes revenge from two corrupt encounter specialist officers and a criminal lawyer for framing him as a maoist and for killing his wife and unborn child.,0,https://upload.wikimedia.org/wikipedia/en/e/ee/Shock_telugu.jpg
720,Jyo Achyutananda,2016,U,"Comedy, Drama, Romance            ","    Achyut and Anand are brothers, Jyosthna is a tenant in their home. Both the brothers try impressing her.",125,https://upload.wikimedia.org/wikipedia/en/6/61/Jyo_Achyutananda.jpg
721,Mithunam,2012,U,"Drama, Family            ","    Wedded together for fifty years, knowing each other inside out, Appadaasu and Buchchi Laxmi fill their retired days with raw quarrels and ripe loves. Emotional entanglements enslave them to...                See full summaryÂ Â»",120,https://upload.wikimedia.org/wikipedia/en/b/bd/Midhunam_Poster.jpg
722,Palasa 1978,2020,A,"Action, Drama            ","    Mohan Rao and his elder brother face Pedda Shavukar and Chinna Shavukar, a political battle where low caste fights the high caste power.",144,https://upload.wikimedia.org/wikipedia/en/2/23/Palasa_1978_poster.jpg
723,Maro Charithra,1978,U,"Drama, Romance            ",    Two lovers from differing cultural backgrounds are separated by their parents for one year in order to prove if their love is true.,169,https://upload.wikimedia.org/wikipedia/en/e/e7/Maro_Charitra.jpg
724,Pelli Pustakam,1991,U,"Comedy, Drama, Romance            ",    Newly married couple K. Krishnamurthy and Satyabhama to solve their financial problems they seek a job in a big company. As their boss would give job only to one member of a family. So the couple lies that they are unmarried and joins.,151,https://upload.wikimedia.org/wikipedia/en/c/c9/Pelli_Pustakam_%281991_film%29.jpg
725,Boy,2019,U,"Comedy, Drama            ",    A boy's story during the final days of his high school.,129,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIIPiero9_0x8JYkZ379XywZMnXNNgM0_H507NMDEN8UdRbWTrugcv4-a4KHxbILZvqA3f
726,Yamaleela,1994,U,"Comedy, Drama, Fantasy            ","    Yamaleela is the story of Suraj, a careless and aimless young man. He comes to know that he hails from a royal family and how his mother raised him after his father's death and the loss of ...                See full summaryÂ Â»",140,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Yamaleela.jpg/330px-Yamaleela.jpg
727,Suryavamsam,1998,U,Drama            ,    Bhanu Prasad is an illiterate. So he is not loved much by his father. Even a young woman refuses to marry him as he is an illiterate. Later he meets Swapna who teaches him everything and finally he wins his father's trust and love.,156,https://upload.wikimedia.org/wikipedia/en/3/36/Suryavamsam_%281998_film%29.jpg
728,Kaakki Sattai,1985,U,"Action, Comedy, Drama            ","    Murali is a young man obsessed with joining the police force. After being rejected several times, he is disillusioned and joins a smugglers' gang instead.",143,https://upload.wikimedia.org/wikipedia/en/7/7f/Kaakki_Sattai_poster.jpg
729,Ammoru,1995,U,"Fantasy, Horror            ",    A goddess protects a girl from an evil magician and his family.,129,https://upload.wikimedia.org/wikipedia/en/2/23/Ammoru_poster.jpg
730,Ninnu Choodalani,2001,,Romance            ,    The twin cities sport two sweet shop giants in the form of Siva Reddy (K Vishwanath) and Sahadeva Reddy (Kaikala Satyanarayana). Venu (Jr. NTR) is the teenage grandson of Siva Reddy and ...                See full summaryÂ Â»,0,https://upload.wikimedia.org/wikipedia/en/0/00/Ninnu_Choodalani.jpg
731,Premante Idera,1998,,"Romance, Drama            ","    City-based Murli along with several male friends attend a marriage ceremony of one of their friends in a small village community. They travel by train, and arrive there awaiting to see what...                See full summaryÂ Â»",0,https://upload.wikimedia.org/wikipedia/en/5/5e/Premante_Idera.jpg
732,Devadasu,1953,U,"Drama, Family, Musical            ","    Adapted from a popular Bengali novel, Devadasu narrates the story of a rich guy and poor girl separated by class system of India. Parvati is forcefully married off to a middle-aged rich man and Devadasu becomes a drunkard.",191,https://upload.wikimedia.org/wikipedia/en/1/19/Devadasu_poster.jpg
733,Ninaithale Inikkum,1979,U,"Musical, Romance            ",    The movie revolves around a music troop who travel to Singapore for a performance and how their life takes a turn when they meet their love partner.,141,https://upload.wikimedia.org/wikipedia/en/e/e9/Ninaithale_Inikkum_1979_poster.jpg
734,Jayam,2002,,"Action, Drama, Romance            ","    Jayam is a 2002 Telugu film produced and directed by Teja on Chitram Movies banner. Starring Nithiin, Sadha, and Gopichand in the lead roles and music composed by R. P. Patnaik.The story is...                See full summaryÂ Â»",152,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Jayam_2002_poster.jpg/330px-Jayam_2002_poster.jpg
735,Mugguru,2011,U,Comedy            ,nan,0,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Mugguru_2011.jpg/330px-Mugguru_2011.jpg
736,Ganesh,2009,UA,Romance            ,nan,0,https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Ganesh_Just_Ganesh_Poster_HD.jpg/330px-Ganesh_Just_Ganesh_Poster_HD.jpg
737,Radhe Shyam,2022,UA,"Action, Romance            ",    Love blooms between a doctor with an uncertain future and a renowned palmist who thought he would never find love. His beliefs are challenged.,143,https://upload.wikimedia.org/wikipedia/en/5/5a/Radhe_Shyam.jpg
738,Vangaveeti,2016,A,"Action, Biography, Crime            ",    The life story of slain legislator Vangaveeti Mohan Ranga Rao who was assassinated during the NT Rama Rao regime in 1989.,142,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Vangaveeti_poster.jpg/330px-Vangaveeti_poster.jpg
739,Chandamama Kathalu,2014,,Drama            ,    Intertwining stories of people belonging to a cross section of society.,134,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Chandamama_Kathalu.jpg/330px-Chandamama_Kathalu.jpg
740,Chandamama,2007,U,"Drama, Romance            ",    Mahalakshmi confesses to her fiance that whilst at school in city she fell in love with a boy who broke her heart. The fiance sets out to find the philandering boy to teach him a lesson and...                See full summaryÂ Â»,0,https://upload.wikimedia.org/wikipedia/en/4/41/Chandamama_Poster_HD.jpg
741,Rowdy Fellow,2014,,"Action, Romance            ","    An egoistic wealthy man becomes a cop to settle a score, but gets into a feud with a local politician.",150,https://upload.wikimedia.org/wikipedia/en/d/d5/Rowdy_fellow_Poster.jpeg
742,Shirdi Sai,2012,U,"Biography, Drama, Musical            ",    Biopic of shirdi sai baba.,145,https://upload.wikimedia.org/wikipedia/en/7/7b/Shirdi_Sai_%282012_film%29.jpg
743,Sisindri,1995,,"Comedy, Family            ",    Three bumbling criminals find it harder to keep hold of a baby after sucessfully kidnapping the baby for ransom.,151,https://upload.wikimedia.org/wikipedia/en/5/57/Sisindri.jpg
744,Manasantha Nuvve,2001,,"Drama, Family, Romance            ","    A young man and a young girl who love each other, gets separated in their childhood. A lot of things happen later in their lives. But they get united finally.",157,https://upload.wikimedia.org/wikipedia/en/1/1b/Manasantha_Nuvve.jpg
745,Seetharamaiah Gari Manavaralu,1991,U,Drama            ,"    Through family conflicts, separated daughter returns back to her father's hometown in an attempt to revive their family relationships.",145,https://upload.wikimedia.org/wikipedia/en/f/f4/Seetharamaiah_Gari_Manavaralu_%281991_film%29.jpg
746,Bhale Manchi Roju,2015,,"Action, Romance            ",    The story revolves around a guy who gets trapped in a situation where he is forced to kidnap a girl in order save his loved ones.,134,https://upload.wikimedia.org/wikipedia/en/0/01/Bhale_Manchi_Roju_poster.jpg
747,Devi Putrudu,2001,,"Drama, Fantasy            ",    Archeologist balaram doesn't believe in God and tries to find out the mystery of water torque in sea at ancient Dwaraka. Balaram believes that there is a mystery behind that's a strange ...                See full summaryÂ Â»,161,https://upload.wikimedia.org/wikipedia/en/0/00/Devi_putrudu_poster.jpg
